street_key,avg_price,transaction_count,std_dev,min_price,max_price,district,district_median,undervalued
TANKERVILLE ROAD | SW16 5FX,408285.71428571426,7,82471.6401472132,300000,511000,SW16,521583.3333333333,True
TANNERS CLOSE | DA1 4FF,216583.33333333334,6,20640.776794168058,200000,257500,DA1,331666.6666666667,True
TANNERS LANE | GU27 2PZ,246750.0,4,250816.49998886968,85000,620000,GU27,456666.6666666667,True
TANNERS ROW | OX12 9GT,209750.0,4,11324.751652906127,198000,225000,OX12,339166.6666666667,True
TANNERY DRIVE | IP33 2SD,194375.0,4,59943.54983371161,130000,275000,IP33,245000.0,True
TANNERY LANE | BD23 6NQ,191666.66666666666,3,64485.14040717701,120000,245000,BD23,251000.0,True
TANSLEY AVENUE | LE18 4ND,183996.66666666666,3,6922.429727583617,180000,191990,LE18,249600.0,True
TANYARD COURT | IP12 4JE,184500.0,8,14020.393310154626,160000,205000,IP12,321958.3333333334,True
TAPLINGS ROAD | SO22 6HF,398333.3333333333,3,40104.031385053226,360000,440000,SO22,582665.0,True
TARA COURT | HU5 1NW,93166.66666666667,3,1040.8329997330684,92000,94000,HU5,127700.0,True
TARANTO HILL | BA22 8JP,152625.0,4,5406.400527769531,147500,160000,BA22,240713.57142857142,True
TARKA WAY | EX17 3FF,184333.33333333334,3,126199.57738967803,108000,330000,EX17,299375.0,True
TARVES WAY | SE10 9JP,359000.0,3,37322.915213043045,327000,400000,SE10,546250.0,True
TASKER SQUARE | CF14 5ET,188100.0,5,86482.94629578713,130000,340000,CF14,276666.6666666667,True
TATHAM ROAD | CF14 5FD,181375.0,4,3145.76434802948,178500,185000,CF14,276666.6666666667,True
TATTERSHALL COURT | ST4 7GH,88333.33333333333,3,7637.626158259735,80000,95000,ST4,138625.0,True
TAURUS STREET | OL4 2BN,96000.0,3,7211.102550927979,90000,104000,OL4,203125.0,True
TAVENER DRIVE | SG18 8XY,273000.0,3,20663.978319771824,254000,295000,SG18,353083.3333333334,True
TAVERNERS WAY | EN11 8TH,248000.0,4,20199.009876724154,220000,268000,EN11,350583.3333333334,True
TAVISTOCK PARK | LS12 4DD,133666.66666666666,3,28936.712552280944,115000,167000,LS12,173383.33333333334,True
TAVISTOCK ROAD | PL15 9HF,112333.33333333333,3,12107.160415776,98500,121000,PL15,194758.3333333333,True
TAWNY AVENUE | MK42 6EJ,249071.42857142858,7,43418.917316676394,220000,340000,MK42,333750.0,True
TAYLOR AVENUE | DH7 7AX,119333.33333333333,3,23797.75899813538,98000,145000,DH7,159150.0,True
TAYLOR AVENUE | NE13 6NA,158366.66666666666,3,47639.30450094055,112500,207600,NE13,268333.3333333333,True
TAYLOR CLOSE | BR6 9UH,261250.0,4,14384.598244882154,249000,280000,BR6,462600.0,True
TAYLOR ROAD | WV4 6HP,156666.66666666666,3,47258.15626252608,120000,210000,WV4,213666.6666666667,True
TAYLOR STREET | DE24 8WQ,127000.0,4,8831.760866327844,121000,140000,DE24,209250.0,True
TAYLOR STREET | TN4 0DX,277500.0,3,42056.509603151804,230000,310000,TN4,504500.0,True
TAYLORS FIELD | YO25 6FQ,146833.33333333334,3,46049.79189239984,119500,200000,YO25,217083.33333333334,True
TEACHERS WAY | SN12 8FA,193000.0,4,101777.53517680935,106000,300000,SN12,281000.0,True
TEALBECK APPROACH | LS21 1RJ,158000.0,3,2645.7513110645905,155000,160000,LS21,280300.0,True
TEAZLEWOOD PARK | KT22 7JQ,308000.0,4,81092.53973085317,230000,422000,KT22,528333.3333333334,True
TEDDINGTON GROVE | B42 1RH,161166.66666666666,3,90069.8802782225,63000,240000,B42,216000.0,True
TEESDALE ROAD | S61 4BA,122333.33333333333,3,19655.363983740757,100000,137000,S61,172166.66666666666,True
TELEGRAPH AVENUE | SE10 0TE,430383.3333333333,3,193283.96424259653,286150,650000,SE10,546250.0,True
TELEGRAPH PLACE | E14 9XD,400333.3333333333,3,238122.51748487234,252000,675000,E14,521250.0,True
TELFORD COURT | GU1 2EA,344000.0,3,45033.32099679081,300000,390000,GU1,456250.0,True
TELFORD DRIVE | KT12 2YG,337500.0,3,101949.74252051841,220000,402500,KT12,498250.0,True
TELFORD STREET | LA14 2ER,70000.0,3,31224.98999199199,35000,95000,LA14,106000.0,True
TEMPLE GARDENS | EX10 9XZ,104500.0,4,20273.134932713296,83000,130000,EX10,386916.6666666666,True
TEMPLE LANE | OL15 9QH,141666.66666666666,3,66017.67440112786,70000,200000,OL15,182833.3333333333,True
TEMPLE STREET | BS31 1FW,252562.5,8,21138.04542254828,205000,270000,BS31,332666.6666666667,True
TEMPLEFIELDS | GL54 4LF,201666.66666666666,3,33291.64059239697,180000,240000,GL54,375612.5,True
TEMPLEMEAD | CM8 2DF,179000.0,3,25534.29066960741,151000,201000,CM8,283333.3333333333,True
TEMPLEMERE | NR3 4EE,154800.0,5,13700.364958642525,140000,175000,NR3,220000.0,True
TEMPLEMERE | NR3 4EG,138590.0,5,10350.869528691781,124950,149000,NR3,220000.0,True
TEMPLEMERE | NR3 4EQ,157500.0,4,20615.528128088303,130000,180000,NR3,220000.0,True
TENNANT STREET | YO8 4DQ,161375.0,4,8615.63501238688,150000,170000,YO8,220000.0,True
TENNYSON AVENUE | LU5 5UG,158666.66666666666,3,92115.86906355133,80000,260000,LU5,335333.3333333333,True
TENNYSON STREET | WA9 4BH,109333.33333333333,3,48644.9723335653,63000,160000,WA9,151166.66666666666,True
TENTERDEN STREET | BL9 0HQ,159981.66666666666,3,29997.512535764254,130000,189995,BL9,214666.6666666667,True
TENTH STREET | SR8 4NE,44000.0,5,10559.356040971437,33000,60000,SR8,77575.0,True
TERENCE PLACE | CB7 6AR,265000.0,3,21794.49471770337,250000,290000,CB7,335000.0,True
TERRACE ROAD SOUTH | RG42 4BQ,151000.0,5,40218.15510438041,110000,195000,RG42,494333.3333333334,True
TERRACE ROAD | BH2 5NJ,100666.66666666667,3,17009.801096230767,88000,120000,BH2,212266.83333333334,True
TERRACE ROAD | TN37 6BN,143533.33333333334,3,81138.48244411116,50000,195000,TN37,263583.3333333333,True
TEWKESBURY ROAD | W13 0DP,314500.0,3,163319.47220095954,148500,475000,W13,717949.4666666667,True
TEXTILE STREET | WF13 2EX,78500.0,4,4999.999999999998,72000,84000,WF13,127000.0,True
THAMES CLOSE | BH22 8XA,194000.0,3,42930.17586733136,155000,240000,BH22,351350.0,True
THAMES EYOT | TW1 4QL,315000.0,3,62649.820430708336,250000,375000,TW1,630750.0,True
THAMES ROAD | RM17 6JT,211666.66666666666,3,7637.626158259737,205000,220000,RM17,270125.0,True
THAMES VIEW | OX14 3ZD,236666.66666666666,3,16072.75126832159,225000,255000,OX14,397516.6666666666,True
THAMES WAY | DE65 5NB,197000.0,3,62377.88069500278,126000,243000,DE65,256875.0,True
THE ACRES | S45 8DT,133333.33333333334,3,27537.852736430512,115000,165000,S45,226592.5,True
THE ARCHERS WAY | BA6 9JB,205500.0,4,29149.04229415894,175000,240000,BA6,302666.6666666667,True
THE AVENUE | BH13 6HP,126625.0,8,22884.41453416339,100000,155000,BH13,351333.3333333333,True
THE AVENUE | BN21 3YE,76833.33333333333,3,13382.202110763883,62500,89000,BN21,192037.5,True
THE AVENUE | BR3 5EE,360000.0,3,65383.484153110105,315000,435000,BR3,472500.0,True
THE AVENUE | E4 9SF,340250.0,3,12876.820259675911,327500,353250,E4,508666.6666666667,True
THE AVENUE | HA5 4EH,534983.3333333334,3,56760.46893158419,495000,599950,HA5,670133.3333333333,True
THE AVENUE | KT5 8JB,327500.0,3,42646.80527307995,280000,362500,KT5,679333.3333333333,True
THE AVENUE | KT5 8JL,450600.0,5,63712.63610933078,385000,525000,KT5,679333.3333333333,True
THE AVENUE | L26 1UU,194750.0,3,109570.46819284839,68250,260000,L26,313095.625,True
THE AVENUE | TS16 9AD,109812.5,8,37911.49232093087,60000,170000,TS16,299775.27777777775,True
THE AVENUE | W4 1HS,524070.3333333333,3,44253.506531497966,495000,575000,W4,775066.6666666666,True
THE AVENUE | WS10 8NZ,100666.66666666667,3,13650.396819628846,85000,110000,WS10,203666.66666666666,True
THE BANKS | CH45 3NS,146666.66666666666,3,25658.007197234423,125000,175000,CH45,201750.0,True
THE BANKS | NN6 7QQ,238908.33333333334,3,87743.16331392055,188000,340225,NN6,301250.0,True
THE BEACONS | NE25 0EZ,105333.33333333333,3,11846.237095944573,98000,119000,NE25,275838.11904761905,True
THE BEECHES | IP33 3RD,135000.0,3,20000.0,115000,155000,IP33,245000.0,True
THE BEECHES | M20 2AH,163700.0,5,16566.532527961306,135000,176500,M20,289877.0,True
THE BIRCHES | GU22 7ES,233125.0,4,11792.476415070754,222500,250000,GU22,445666.6666666667,True
THE BOURNE | TN34 3UZ,139833.33333333334,6,13804.588609106273,115000,155000,TN34,269875.0,True
THE BRACHE | MK45 2DR,307666.6666666667,3,136551.57755710234,220000,465000,MK45,400333.3333333333,True
THE BRIARS | WS9 8AQ,161666.66666666666,6,8733.078876700167,150000,175000,WS9,230750.0,True
THE BROADWAY | SW19 1QJ,404250.0,4,56852.880314017515,325000,460000,SW19,717550.0,True
THE BROW | RH15 9DB,247666.66666666666,3,43316.66346030512,210000,295000,RH15,392979.1666666666,True
THE BROW | RH15 9DD,198200.0,5,63235.274965797376,155000,310000,RH15,392979.1666666666,True
THE CAMELLIAS | OX16 1YT,201687.5,4,35526.61854159498,157250,240000,OX16,286666.6666666666,True
THE CAROUSELS | DE14 2QG,129890.0,5,43512.04430959318,54500,165000,DE14,186333.33333333334,True
THE CAUSEWAY | CM2 7FR,265000.0,3,13228.756555322952,255000,280000,CM2,335000.0,True
THE CAUSEWAY | TW18 3AX,326333.3333333333,3,114369.28492096702,195000,404000,TW18,430041.6666666666,True
THE CEDARS | B25 8XZ,132833.33333333334,3,37404.32238837289,110000,176000,B25,192833.3333333333,True
THE CEDARS | GU51 3YL,273333.3333333333,3,55358.67893414124,210000,312500,GU51,369833.3333333333,True
THE CEDARS | SR2 7SW,89333.33333333333,3,17785.7620959388,70000,105000,SR2,134716.6666666667,True
THE CHASE | CM17 9JA,307500.0,3,166913.8999604287,203000,500000,CM17,399357.14285714284,True
THE CHEQUERS | DN15 8YG,98500.0,5,11672.617529928752,82500,115000,DN15,176250.0,True
THE CHESTNUTS | SO31 6DJ,193333.33333333334,3,23228.933107943925,177500,220000,SO31,315000.0,True
THE CLICKETTS | SA70 8DT,125787.5,4,6995.042887645507,117650,133000,SA70,172600.0,True
THE CLOISTERS | BL5 2LU,160000.0,3,43588.98943540674,110000,190000,BL5,245916.6666666667,True
THE CLOISTERS | PR4 6UL,215000.0,3,32787.19262151,180000,245000,PR4,273516.6666666666,True
THE CLOSE | CT4 5NJ,276666.6666666667,3,53928.965624544784,215000,315000,CT4,376666.6666666667,True
THE CLOSE | DT11 7HA,271333.3333333333,3,148210.4359798369,175000,442000,DT11,341830.0,True
THE CLOSE | PR4 2UL,139666.66666666666,3,14145.081595145833,124000,151500,PR4,273516.6666666666,True
THE COACH ROAD | RG23 7FY,264400.0,5,245040.40483152977,92000,670000,RG23,456967.5,True
THE COLTSFOOT | HP1 2DF,333333.3333333333,3,71121.96097783955,285000,415000,HP1,433750.0,True
THE COMBS | WF12 0LQ,119500.0,3,21754.30991780709,97500,141000,WF12,205000.0,True
THE COMPASS | SO14 5BP,132666.66666666666,3,69327.72413207672,58000,195000,SO14,196300.0,True
THE COMPTONS | RH13 5DW,285700.0,5,21446.444926840442,255000,315000,RH13,423541.6666666666,True
THE COOPERAGE | BA11 1JX,249458.33333333334,6,44555.70015908926,211250,337500,BA11,315916.6666666667,True
THE COPSE | NE21 5PH,133333.33333333334,3,24664.414311581237,105000,150000,NE21,181416.66666666666,True
THE COPSE | RH13 9UG,305100.0,5,83999.55357024226,175000,388500,RH13,423541.6666666666,True
THE CORNFIELDS | GL52 7YQ,233333.33333333334,3,27537.85273643051,205000,260000,GL52,317500.0,True
THE COURT | LA9 7RS,109000.0,3,30049.958402633438,75000,132000,LA9,278466.6666666667,True
THE CRESCENT | BH1 4EX,137600.0,5,15757.53787874235,123000,160000,BH1,227583.3333333333,True
THE CRESCENT | BL5 2AE,160233.33333333334,3,9458.505872141399,149700,168000,BL5,245916.6666666667,True
THE CRESCENT | CF5 2DL,187000.0,6,23939.507096011814,165000,233000,CF5,283208.3333333334,True
THE CRESCENT | DE21 6QD,120650.0,3,52534.441083921316,60000,152000,DE21,209166.66666666666,True
THE CRESCENT | M44 6ET,169000.0,3,16822.603841260723,150000,182000,M44,220770.2083333333,True
THE CRESCENT | RG7 3QS,246666.66666666666,3,7637.626158259733,240000,255000,RG7,462229.1666666666,True
THE CRESCENT | SK8 1PS,117833.33333333333,3,2929.7326385411584,114500,120000,SK8,340000.0,True
THE CREST | LS26 8EA,207000.0,3,16643.316977093236,195000,226000,LS26,261666.66666666666,True
THE CRICKETERS | LS5 3RJ,137666.66666666666,3,20526.40575778754,115000,155000,LS5,190554.1666666667,True
THE CRICKETERS | LS5 3RL,150287.5,4,10294.203466028832,138000,163200,LS5,190554.1666666667,True
THE CROFT | IG10 2PP,383333.3333333333,3,140919.59882618647,225000,495000,IG10,485000.0,True
THE CROFT | SL7 1UR,398666.6666666667,3,43921.33118808369,351000,437500,SL7,620500.0,True
THE CROFT | SR2 7NR,85000.0,4,20103.896803024698,60000,107500,SR2,134716.6666666667,True
THE CROFTS | CA7 4EZ,108750.0,4,39024.56491322698,80000,165000,CA7,205737.0,True
THE CULLERNS | SN6 7NN,272666.6666666667,3,16623.276853055577,255000,288000,SN6,344983.3333333333,True
THE DAGLANDS | BA2 0PR,227487.5,4,32263.249862136745,195000,260000,BA2,409875.0,True
THE DELL | CO1 2YH,83333.33333333333,3,2886.7513459481297,80000,85000,CO1,225937.5,True
THE DELL | RH19 3XP,275500.0,3,39086.44266238615,238000,316000,RH19,360583.3333333333,True
THE DOWNS | CT4 7PT,299333.3333333333,3,52548.39039716949,268000,360000,CT4,376666.6666666667,True
THE DRIVE | BN3 3JE,250250.0,4,54817.120196765776,207000,329000,BN3,428650.0,True
THE DRIVE | BN3 3JF,321666.6666666667,3,86938.6757049665,255000,420000,BN3,428650.0,True
THE DRIVE | BN3 6GE,165100.0,5,87070.6609599353,103000,292500,BN3,428650.0,True
THE DRIVE | IP18 6PN,334000.0,3,138719.1407124482,200000,477000,IP18,647583.3333333334,True
THE EMBANKMENT | HP3 9DH,269000.0,5,44356.51023243375,235000,340000,HP3,386979.1666666666,True
THE EMBANKMENT | HP3 9DR,300000.0,4,46726.152562920615,230000,325000,HP3,386979.1666666666,True
THE EMBANKMENT | HP3 9FX,279200.0,5,54527.057503591735,220000,350000,HP3,386979.1666666666,True
THE EMBANKMENT | HP3 9GA,293500.0,5,97621.71889492625,195000,450000,HP3,386979.1666666666,True
THE EMBANKMENT | HP3 9GD,274375.0,8,41866.92352817778,212000,325000,HP3,386979.1666666666,True
THE ESPLANADE | CF64 3LA,203135.7142857143,7,29903.10343824024,160000,245000,CF64,317133.3333333334,True
THE ESPLANADE | CO13 9DW,269000.0,4,25832.795693330085,240000,295000,CO13,347000.0,True
THE ESPLANADE | CO13 9HE,130400.0,5,18187.908071023452,112000,160000,CO13,347000.0,True
THE ESPLANADE | FY6 0AD,126000.0,3,49274.73997901968,80000,178000,FY6,230250.0,True
THE ESPLANADE | PO21 1LX,194760.0,3,43099.56844331507,149280,235000,PO21,297270.8333333334,True
THE FIELDINGS | L31 2PT,186666.66666666666,3,84334.65084609845,107000,275000,L31,243952.0833333333,True
THE FORGE | RH17 6BS,172625.0,4,13199.589640086038,160000,185000,RH17,420000.0,True
THE FURLONG | BN2 4FW,306333.3333333333,3,63759.96654118738,249000,375000,BN2,422333.3333333333,True
THE GABLES | CM21 9QL,145333.33333333334,3,29838.453936712827,111000,165000,CM21,493333.3333333333,True
THE GABLES | DH6 3ER,67166.66666666667,3,26288.46388310533,51000,97500,DH6,146191.6666666667,True
THE GARNERS | SS4 1DS,114000.0,3,23515.952032609694,87000,130000,SS4,332187.375,True
THE GATEWAY | CT16 1LL,226666.66666666666,3,80208.06277010642,150000,310000,CT16,286246.5,True
THE GILBERTS | BN16 2LY,274333.3333333333,3,13650.396819628844,265000,290000,BN16,346458.3333333334,True
THE GLADE | NG11 9EA,179000.0,3,31432.46729100342,145000,207000,NG11,247500.0,True
THE GLEBE | BS40 5LX,262583.3333333333,6,118083.19807096463,189000,500000,BS40,396825.0,True
THE GOODWINS | TN2 5RS,172625.0,4,42085.97351454124,110000,200000,TN2,309833.3333333334,True
THE GRANGE | WD5 0EL,171500.0,4,6350.852961085886,168000,181000,WD5,404583.3333333334,True
THE GREEN | B38 8RU,134666.66666666666,3,9504.384952922172,125000,144000,B38,212633.3333333333,True
THE GREEN | BD23 4PQ,175000.0,3,40926.76385936225,130000,210000,BD23,251000.0,True
THE GREEN | PL12 4SQ,193333.33333333334,3,30534.133905079627,162000,223000,PL12,243208.3333333333,True
THE GROVE | DT1 1XL,169400.0,5,16334.013591276334,150000,190000,DT1,320545.45454545453,True
THE GROVE | GL10 2JN,188666.66666666666,3,7094.598884597591,181000,195000,GL10,357535.7142857143,True
THE GROVE | IP14 1RR,63000.0,3,14933.18452306808,52000,80000,IP14,261532.8333333333,True
THE GROVE | OX15 0TZ,105450.0,3,13994.909788919684,95000,121350,OX15,393333.3333333333,True
THE GURNEYS | TQ3 3RJ,155333.33333333334,3,60044.42799572108,86000,190000,TQ3,250270.8333333333,True
THE HART | GU9 7HZ,231666.66666666666,3,77513.43969488991,175000,320000,GU9,494500.0,True
THE HAWTHORNS | CF23 7AR,195000.0,3,13228.756555322952,180000,205000,CF23,255727.77777777778,True
THE HAWTHORNS | LE17 4UL,207990.0,5,18233.22516725991,185000,230000,LE17,348379.1666666666,True
THE HAWTHORNS | MK45 1FN,216500.0,4,7895.146188218008,210000,226000,MK45,400333.3333333333,True
THE HEART | KT12 1GB,286666.6666666667,3,153079.5000427338,110000,380000,KT12,498250.0,True
THE HEART | KT12 1GD,265166.6666666667,3,88148.07617488502,168000,340000,KT12,498250.0,True
THE HIDES | CM20 3QW,177333.33333333334,3,27736.85875028629,154000,208000,CM20,288333.3333333333,True
THE HOLLIES | PE12 7JQ,163333.33333333334,3,14742.229591663983,152000,180000,PE12,236833.33333333334,True
THE INLANDS | NN11 4DD,185500.0,4,23043.437243605826,172000,220000,NN11,245562.5,True
THE KNOWLE | EN11 8LD,236498.75,4,16500.15170384806,225000,259995,EN11,350583.3333333334,True
THE LANES | DL2 2BF,167000.0,3,5291.502622129181,163000,173000,DL2,243387.85714285716,True
THE LARCHES | LU2 7PX,192500.0,3,18874.586088176875,175000,212500,LU2,322845.2380952381,True
THE LARCHES | OX18 3GH,170500.0,3,23092.20647751098,145000,190000,OX18,348900.0,True
THE LAURELS | B78 3EJ,199700.0,5,75732.75381233671,160000,335000,B78,256625.0,True
THE LAURELS | WF12 8JN,135000.0,3,70887.23439378913,55000,190000,WF12,205000.0,True
THE LAURELS | WS15 1BE,156665.0,3,2883.8645946021807,155000,159995,WS15,220333.33333333334,True
THE LAWNS | BH23 5LF,218125.0,8,45724.133983832086,170000,290000,BH23,381875.0,True
THE LEAS | BN16 3SE,226333.33333333334,3,45003.70355130046,175000,259000,BN16,346458.3333333334,True
THE LEYS | AL4 9HD,475833.3333333333,3,265992.6377427265,275000,777500,AL4,642500.0,True
THE LIMES | CM4 0BE,258333.33333333334,3,37859.38897200182,215000,285000,CM4,731666.6666666666,True
THE LIMES | SW18 5HW,429166.6666666667,3,58112.67790537047,385000,495000,SW18,632647.9166666667,True
THE LINKS | SK14 4GR,178600.0,5,101586.41641479435,125000,360000,SK14,259642.85714285713,True
THE MALLARDS | SO40 3FQ,240000.0,3,75000.0,165000,315000,SO40,306416.6666666666,True
THE MALTINGS | GL20 5NN,126237.5,4,33085.12694550226,97500,165000,GL20,237750.0,True
THE MALTINGS | IP27 0BL,115000.0,3,18027.756377319947,95000,130000,IP27,238333.33333333334,True
THE MALTINGS | TA20 1PL,104375.0,8,17336.480941314803,88000,128000,TA20,219400.0,True
THE MALTINGS | YO7 1QJ,147825.0,4,49843.64720470068,97800,196000,YO7,245833.33333333334,True
THE MAPLES | CW7 3BF,154333.33333333334,3,40501.0287935175,120000,199000,CW7,193868.75,True
THE MEADOWS | SP8 4SP,181500.0,4,15022.205785658332,160000,195000,SP8,240666.66666666666,True
THE MEADOWS | YO19 6RR,239375.0,4,44364.72885825706,200000,297500,YO19,318996.93333333335,True
THE MEWS | CM24 8NB,257000.0,3,26962.937525425525,226000,275000,CM24,329214.28571428574,True
THE MILLERS | BN18 0LE,296187.5,8,107147.4076414624,195000,487500,BN18,401245.4615384615,True
THE MOOR ROAD | TN14 5EB,268333.3333333333,3,59651.767227244265,220000,335000,TN14,466333.3333333334,True
THE MOORINGS | L31 2PS,178333.33333333334,3,55752.42894559243,115000,220000,L31,243952.0833333333,True
THE MOORS | OX5 2XT,103333.33333333333,3,41633.319989322656,70000,150000,OX5,350000.0,True
THE MOUNT | BN27 2DS,230666.66666666666,3,46704.74636836532,180000,272000,BN27,311650.0,True
THE MULBERRYS | SN4 8BB,153500.0,3,21289.66885604377,129000,167500,SN4,283750.0,True
THE NETTLEFOLDS | TF1 5PG,118166.66666666667,3,3547.299442298794,115000,122000,TF1,201666.66666666666,True
THE NEWLANDS | NP7 6HJ,254875.0,4,48494.630286936575,220000,325000,NP7,350000.0,True
THE NOOK | CV11 4LG,138000.0,4,26570.660511172842,112000,175000,CV11,271125.25,True
THE NORTON | SA70 8AB,125820.0,5,38404.908540445715,87500,167500,SA70,172600.0,True
THE OAKLANDS | ST15 0QH,127500.0,3,58576.87256929991,90000,195000,ST15,214666.66666666666,True
THE OAKS | HG4 4DT,205000.0,3,78102.49675906655,155000,295000,HG4,325900.0,True
THE OLD COMMON | GL6 8JN,184987.5,4,51802.51562424358,130000,255000,GL6,288500.0,True
THE OLD MEADOW | SY2 6GA,190250.0,4,5500.0,185000,195000,SY2,285500.0,True
THE ORCHARD | GU18 5YS,276833.3333333333,3,65803.36870809375,222500,350000,GU18,442666.6666666667,True
THE OVAL | ST17 4US,159166.66666666666,3,24291.630931934833,133000,181000,ST17,229387.5,True
THE PADDOCK | CM23 4JN,188500.0,5,22051.077071199947,165000,220000,CM23,472583.3333333334,True
THE PADDOCKS | PE37 7PA,208333.33333333334,3,2886.7513459481265,205000,210000,PE37,277500.0,True
THE PADDOCKS | SG4 8YX,322000.0,3,10816.653826391968,310000,331000,SG4,407814.6666666666,True
THE PADDOCKS | SY3 5ER,99000.0,3,35679.125549822544,75000,140000,SY3,252166.66666666666,True
THE PARADE | CT20 1SL,141166.66666666666,6,21590.893141939883,115000,175000,CT20,210642.5,True
THE PARADE | DH2 1NF,124650.0,3,8370.633189908634,115000,129950,DH2,189125.0,True
THE PARADE | KT18 5DP,171666.66666666666,3,67884.70618138766,130000,250000,KT18,537512.5,True
THE PARADE | OX27 8AD,282333.3333333333,3,78494.16114166284,195000,347000,OX27,401125.0,True
THE PARADE | SA31 1LY,78900.0,5,42659.113914848254,57000,155000,SA31,151250.0,True
THE PARK | AL3 7LS,424333.3333333333,3,143235.23775011976,310000,585000,AL3,618333.3333333334,True
THE PARK | HD8 0NP,164983.33333333334,3,131444.8585275717,70000,315000,HD8,237000.0,True
THE PARKLANDS | LU5 4GU,185750.0,4,21994.31744792277,153500,203000,LU5,335333.3333333333,True
THE PASSAGE | CT9 1AF,96250.0,4,37500.0,60000,145000,CT9,274812.5,True
THE PASTURES | HP1 2TN,246900.0,5,24668.806213515887,210000,275000,HP1,433750.0,True
THE PIECE | NN7 1LX,266666.6666666667,3,49328.82862316247,210000,300000,NN7,344166.6666666666,True
THE PLAINS | TQ9 5DL,385000.0,4,27386.127875258313,350000,415000,TQ9,514500.0,True
THE PLATT | SW15 1EE,424166.6666666667,3,83355.16380724912,368500,520000,SW15,604375.0,True
THE POLLARDS | PE10 0QB,178000.0,3,63851.389961378285,109000,235000,PE10,263466.6666666666,True
THE QUAY | CO12 3HH,111750.0,4,25293.279739883474,87500,142500,CO12,272833.3333333334,True
THE QUAYS | M50 3SB,148333.33333333334,3,75055.53499465136,105000,235000,M50,198550.0,True
THE RIDGEWAY | AL4 9RJ,318125.0,4,84492.97308060595,197500,395000,AL4,642500.0,True
THE RIDGEWAY | AL4 9TY,296333.3333333333,3,89946.28026401834,239000,400000,AL4,642500.0,True
THE RIDGEWAY | E4 6PT,163928.57142857142,7,31815.128177525563,120000,215000,E4,508666.6666666667,True
THE RIDGWAY | SK6 3HB,175200.0,5,42839.23435356893,120000,230000,SK6,270833.3333333333,True
THE RIDINGS | E11 1SU,398666.6666666667,3,24704.925284917033,376000,425000,E11,560333.3333333334,True
THE RIDINGS | TN12 6YB,201750.0,4,54119.46661476503,157000,275000,TN12,462000.0,True
THE RING | RG12 1AB,195000.0,3,13228.756555322952,180000,205000,RG12,360800.0,True
THE RING | RG12 1GQ,237500.0,4,68359.3446428504,202000,340000,RG12,360800.0,True
THE ROUNDABOUT | B31 2TX,158333.33333333334,3,46188.02153517007,105000,185000,B31,223625.0,True
THE ROUNDEL | NN6 0FF,207600.0,5,37199.46236170625,175000,265000,NN6,301250.0,True
THE ROW | OX5 3BZ,230333.33333333334,3,17039.170558842743,220000,250000,OX5,350000.0,True
THE SEVERN | NN11 4QT,181500.0,3,2179.449471770337,180000,184000,NN11,245562.5,True
THE SHIRES | HR2 6EY,170500.0,3,10037.429949942365,160000,180000,HR2,243983.33333333334,True
THE SPINNEY | CB23 8TW,187333.33333333334,3,15044.378795195675,170000,197000,CB23,409833.3333333333,True
THE SPINNEY | FY5 3AS,63153.333333333336,3,16531.12317216629,50000,81710,FY5,160020.8333333333,True
THE SQUIRRELS | SE13 5DR,319816.6666666667,3,60737.76282785969,271500,388000,SE13,452935.0,True
THE STEPPING STONES | BS4 4EY,195707.14285714287,7,22805.343463236644,166500,240000,BS4,313250.0,True
THE STRAND | B61 8AB,87190.0,5,17648.810158194803,65000,110000,B61,262000.0,True
THE STREET | BN16 3NS,258333.33333333334,3,59651.76722724427,190000,300000,BN16,346458.3333333334,True
THE STREET | BN16 3PU,245833.33333333334,3,32063.73860505561,215000,279000,BN16,346458.3333333334,True
THE STREET | CT3 2AA,249166.66666666666,3,37941.8414594407,215000,290000,CT3,315833.3333333334,True
THE STREET | IP8 4DU,239000.0,3,9643.650760992956,232000,250000,IP8,301000.0,True
THE STREET | KT21 2AD,225166.66666666666,3,20678.088241743564,202500,243000,KT21,501666.6666666667,True
THE STREET | NR13 3GA,206250.0,4,2499.9999999999977,205000,210000,NR13,329800.0,True
THE TERRACE | SW13 0NS,587625.0,4,245032.43832875136,410000,950000,SW13,1040625.0,True
THE TOLLGATE | PO16 7FG,205787.5,4,95581.1380887115,135000,345000,PO16,257833.33333333334,True
THE TURNSTILES | NP20 5NR,135500.0,3,23732.888572611635,115000,161500,NP20,220000.0,True
THE TYRELLS | SS17 7QU,279590.0,3,30956.81346650524,244770,304000,SS17,369666.6666666666,True
THE WALDRONS | CR0 4HB,266666.6666666667,3,68251.98409814424,220000,345000,CR0,357000.0,True
THE WATERFRONT | CV7 9JH,139000.0,3,9539.392014169456,133000,150000,CV7,317246.4285714286,True
THE WATERFRONT | M11 4BX,142500.0,4,29949.958263743876,111000,171000,M11,179333.33333333334,True
THE WATERFRONT | YO8 8FE,104666.66666666667,3,6110.100926607789,98000,110000,YO8,220000.0,True
THE WEAVERS | NN4 0PQ,202666.66666666666,3,8736.894948054107,193000,210000,NN4,298333.3333333333,True
THE WESTERING | CB5 8SF,512000.0,3,113212.19015636081,395000,621000,CB5,682601.0833333333,True
THE WHARF | LU7 2AJ,228200.0,10,19095.083718649214,201000,258000,LU7,352333.3333333334,True
